amateur,country_code,player_name,country,dg_id
0,SWE,"Lundberg, Mikael",Sweden,4718
1,USA,"Lundell, Carson",United States,30049
1,SWE,"Lundgren, David",Sweden,22342
0,CHN,"Luo, Xuewen",China,17349
0,RSA,"Lupini, Robbie",South Africa,12857
0,SCO,"Lutton, Clarke",Scotland,17182
0,SCO,"Lyle, Sandy",Scotland,294
0,AUS,"Lynch, Ryan",Australia,12830
0,USA,"Lynn, Chip",United States,17464
0,USA,"Lyons, Landon",United States,27854
0,AUS,"Lyras, John",Australia,22852
1,CHN,"Ma, Bingwen",China,25582
0,CHN,"Ma, Chengyao",China,17937
1,KEN,"Maara, Dennis",Kenya,29229
1,RSA,"Maas, Christiaan",South Africa,27947
0,RSA,"Mabilane, Jabulane",South Africa,22006
0,AUS,"MacDonald, Taylor",Australia,17144
0,USA,"MacKenzie, Will",United States,7470
0,AUS,"MacPherson, Bryden",Australia,14378
0,USA,"Maccaglia, Anthony",United States,24992
0,ITA,"Maccario, Federico",Italy,17655
0,CAN,"Macdonald, Stuart",Canada,18571
0,SVK,"Mach, Pavol",Slovakia,26483
0,SCO,"Macintyre, Robert",Scotland,23323
0,USA,"Mack III, Willie",United States,21549
0,RSA,"Mack, James",South Africa,26610
0,USA,"Mackenzie, Brock",United States,9167
0,AUS,"Mackenzie, Jay",Australia,22823
0,USA,"Mackey, Brian",United States,26430
0,NZL,"Maclachlan, Fraser",New Zealand,24448
0,IND,"Madappa, Viraj",India,20882
0,ENG,"Maddy, Paul",England,17343
0,USA,"Madigan, Timothy",United States,18535
0,KEN,"Madoya, Justus",Kenya,17155
0,DEN,"Madsen, Morten Orum",Denmark,13411
0,KOR,"Maeng, Dongseop",Korea - Republic of,14482
0,USA,"Maeng, Seungjae",United States,22925
0,POR,"Magalhaes, Joao",Portugal,26804
0,USA,"Maggert, Jeff",United States,576
0,ISL,"Magnus, Haraldur",Iceland,22994
0,USA,"Maguire, Jack",United States,19869
0,USA,"Maguire, MJ",United States,19453
0,USA,"Mahan, Hunter",United States,7636
0,USA,"Main, Gregor",United States,13756
0,WAL,"Maisey, Sean",Wales,23675
1,KEN,"Makokha, Isaac Ogolla",Kenya,28130
0,USA,"Malec, Christopher",United States,20550
0,IND,"Malik, Amardeep",India,10763
1,KEN,"Malik, Taimur",Pakistan,28131
0,USA,"Mallinger, John",United States,9027
0,USA,"Malnati, Peter",United States,14926
0,SIN,"Mamat, Mardan",Singapore,5685
0,ITA,"Manassero, Matteo",Italy,11460
0,RSA,"Manchest, Franklin",South Africa,24593
0,IND,"Mane, Udayan",India,16818
1,ITA,"Manfredi, Gianmarco",Italy,23552
0,ITA,"Manica, Manfredi",Italy,23990
0,USA,"Manke, RJ",United States,29715
0,WAL,"Manley, Stuart",Wales,8222
1,SCO,"Mann, Jamie",Scotland,30455
0,ENG,"Mansell, Richard",England,24185
0,RSA,"Mansfield, Clayton",South Africa,26205
1,USA,"Manuel, Caleb",United States,28529
0,ITA,"Manzoni, Giovanni",Italy,22065
0,ZIM,"Mapwanya, Visitor",Zimbabwe,19530
0,AUS,"Marchesani, Anthony",Australia,24337
0,AUS,"Marchesani, James",Australia,19258
0,USA,"Marcus, Ethan",United States,27875
0,USA,"Marek, Brad",United States,28324
0,ARG,"Marelli, Leandro",Argentina,15240
0,ESP,"Marin Santander, Enrique",Spain,27862
0,USA,"Marino, Steve",United States,7741
0,MAR,"Marjan, Ahmed",Morocco,15970
0,USA,"Markham, George",United States,27872
0,NED,"Markovits, Mats",Netherlands,25203
0,THA,"Marksaeng, Prayad",Thailand,3990
0,USA,"Marriott, Jake",United States,22254
0,USA,"Marshall, Matt",United States,13995
0,USA,"Marsico, Max",United States,22204
0,AUS,"Martin, Andrew",Australia,9774
0,USA,"Martin, Ben",United States,14007
0,AUS,"Martin, Brody",Australia,19076
0,USA,"Martin, Patrick",United States,26664
0,USA,"Martinson, Mikel",United States,19829
0,MEX,"Maruri, Nicholas",Mexico,20975
1,ESP,"Masaveu, Luis",Spain,30428
0,RSA,"Mashego, Jastice",South Africa,23595
0,USA,"Mason, Nick",United States,14405
0,INA,"Masrin, Danny",United States,15307
1,USA,"Massa, Bobby",United States,17297
1,DEN,"Mathiesen, Mikkel",Denmark,26045
0,USA,"Mathis, David",United States,7149
0,JPN,"Matsuyama, Hideki",Japan,13562
0,USA,"Matteson, Troy",United States,7954
0,USA,"Matthews, Brandon",United States,22981
0,USA,"Mattiace, Len",United States,3982
0,USA,"Mattiace, Michael",United States,31249
0,CZE,"Matus, Stanislav",Czech Republic,14086
0,ZIM,"Mauchaza, Nyasha",Zimbabwe,15660
0,USA,"Maum, Blake",United States,29431
0,NED,"Maurits, Sven",Netherlands,14182
0,RSA,"Mavundla, Thanda",South Africa,19426
0,ENG,"Maw, James",England,18909
1,USA,"Maxwell, Kyle",United States,30795
0,BAH,"Maycock, Gregory",Bahamas,10021335
1,MAR,"Mazen Trommetter, Hugo",Morocco,25952
0,RSA,"Mazibuko, Irvin",South Africa,8280
0,RSA,"Mazibuko, Makgetha",South Africa,16823
0,USA,"Mazziotta, Daniel",United States,18195
0,ITA,"Mazzoli, Stefano",Italy,20844
1,RSA,"Mbetse, Massimo",South Africa,27997
0,USA,"McAllister, Logan",United States,29318
0,AUS,"McBride, Kade",Australia,17789
0,IRL,"McBride, Paul",Ireland,23782
0,USA,"McCain, Andrew",United States,23532
0,AUS,"McCardle, Maxwell",Australia,13674
0,USA,"McCarraher, Justin",United States,13547
0,IRL,"McCarroll, Brendan",Ireland,13334
0,USA,"McCarron, Jace",United States,28530
0,USA,"McCarron, Scott",United States,3682
0,USA,"McCarthy, Brax",United States,23888
0,USA,"McCarthy, Dan",United States,11594
0,USA,"McCarthy, Denny",United States,19870
0,USA,"McCarthy, Josh",United States,22306
0,ENG,"McCarthy, Nick",England,15172
0,AUS,"McCarthy, Ryan",Australia,15165
0,USA,"McCarty, Matt",United States,28635
0,USA,"McCarty, Sean",United States,6060
0,USA,"McClain, Wesley",United States,21318
0,RSA,"McClatchie, Kyle",South Africa,22911
0,USA,"McClellan, Luke",United States,25227
0,USA,"McClung, Mac",United States,24714
0,USA,"McConnell, Paul",United States,19753
0,USA,"McCormick, Ryan",United States,18536
0,USA,"McCoy, Lee",United States,19871
0,USA,"McCracken, Logan",United States,19754
0,USA,"McCrory, Jake",United States,29302
0,USA,"McCumber, Tyler",United States,17584
0,USA,"McDaniel, Chip",United States,25317
0,USA,"McDevitt, Jack",United States,31271
0,ZIM,"McDonald, Bruce",Zimbabwe,8485
0,SCO,"McDonald, Jack",Scotland,16372
0,NIR,"McDowell, Graeme",Northern Ireland,7548
0,ENG,"McEvoy, Richard",England,7389
0,IRL,"McGinley, Paul",Ireland,5222
0,USA,"McGirt, William",United States,12477
0,USA,"McGowan, Michael",United States,19472
0,ENG,"McGowan, Ross",England,11981
0,IRL,"McGrane, Damien",Ireland,6039
0,USA,"McGreevy, Max",United States,23505
0,SCO,"McGuigan, Doug",Scotland,4497
0,NIR,"McIlroy, Rory",Northern Ireland,10091
0,USA,"McInerney, A.J.",United States,22915
0,RSA,"McIntyre, David",South Africa,24577
0,USA,"McIver, Brandon",United States,18633
0,ENG,"McKenzie, Billy",England,24567
0,AUS,"McKenzie, David",Australia,4912
0,AUS,"McKinney, Connor",Scotland,24172
0,USA,"McLachlin, Parker",United States,9168
0,SCO,"McLeary, Jamie",Scotland,9240
0,AUS,"McLeod, Jake",Australia,17146
0,USA,"McLoughlin, Eamonn",United States,13788
0,USA,"McLuen, Jay",United States,11793
0,IRL,"McNamara, Cian",Ireland,11540
0,USA,"McNealy, Maverick",United States,18634
0,SCO,"McNeill, Callum",Scotland,26330
0,USA,"McNeill, George",United States,6419
0,USA,"McRoy, Spike",United States,5177
0,USA,"McShea, Blake",United States,30076
1,NIR,"Mcclean, Matthew",Ireland,26990
0,NIR,"Mcelroy, Dermot",Ireland,15600
0,IRL,"Mcgeady, Michael",Ireland,11113
0,IRL,"Mcgee, Ruaidhri",Ireland,17818
0,NIR,"Mckibbin, Tom",Ireland,22322
0,BRA,"Mechereffe, Fernando",Brazil,12074
0,KEN,"Mediratta, Mohit",Kenya,23964
0,AUS,"Mee, James",Australia,26020
0,THA,"Meesawat, Prom",Thailand,7109
0,USA,"Meissner, Mac",United States,28159
0,USA,"Meissner, Mitchell",United States,26126
0,GER,"Mejow, Philipp",Germany,19897
0,USA,"Melton, Brett",United States,9197
1,USA,"Menante, Dylan",United States,29970
0,USA,"Mendez, Gilbert",United States,29036
0,USA,"Mendoza, Kyle",United States,28039
0,POL,"Meronk, Adrian",Poland,14196
0,USA,"Merrick, John",United States,9584
0,USA,"Merritt, Troy",United States,13367
0,USA,"Meth, Byron",United States,15855
0,USA,"Metzger, Andre",United States,16289
0,BEL,"Meyer De Beco, James",Belgium,28803
0,RSA,"Meyer, Breyten",South Africa,19532
0,USA,"Meyer, Dylan",United States,23606
0,GER,"Meyer, Velten",Germany,23877
0,GER,"Meyerrose, Dennis",Germany,22238
0,RSA,"Michael, Anthony",South Africa,14397
0,USA,"Micheel, Shaun",United States,4377
0,AUS,"Michel, Kyle",Australia,19391
1,AUS,"Michel, Lukas",Australia,22957
0,AUS,"Micheluzzi, David",Australia,19224
1,ITA,"Michetti, Flavio",Italy,25656
0,USA,"Mickelson, Phil",United States,1547
0,USA,"Miernicki, Daniel",United States,14798
0,ITA,"Migliozzi, Guido",Italy,17357
0,AUS,"Millar, Matthew",Australia,7449
0,USA,"Millard, Jason",United States,17567
0,USA,"Miller, Brad",United States,17568
0,USA,"Miller, Cole",United States,25039
0,USA,"Miller, Michael",United States,17902
0,NED,"Miller, Ralph",Netherlands,6953
0,USA,"Miller, Ross",United States,27672
0,USA,"Mills, Corbin",United States,16099
0,ECU,"Miranda, Jose Andres",Ecuador,19006
1,ESP,"Miron, Viktor",Spain,29005
0,USA,"Mitchell, Keith",United States,17365
0,RSA,"Mitchell, Malcolm",South Africa,24344
0,USA,"Mitchell, T.J.",United States,17366
0,USA,"Mitchum, Kelly",United States,7865
0,BEL,"Mivis, Christopher",Belgium,11198
0,JPN,"Miyazato, Yusaku",Japan,7031
0,USA,"Mize, Larry",United States,139
0,JPN,"Mizuno, Shinichi",Hong Kong,15143
0,RSA,"Mogapi, Terrence",South Africa,24633
1,KEN,"Mogire, Bradley",Kenya,24043
1,USA,"Moldovan, Maxwell",United States,29769
0,ESP,"Molina, Carlos Sanchez",Spain,20966
0,ITA,"Molinari, Edoardo",Italy,7033
0,ITA,"Molinari, Francesco",Italy,7655
0,IND,"Mollah, Feroz Ali",India,2017
0,DEN,"Moller, Niklas Norgaard",Denmark,15676
0,USA,"Mollica, Phillip",United States,14620
0,ITA,"Molteni, Gregory",Italy,9331
0,USA,"Monagle, Colin",United States,21895
0,ECU,"Moncayo, Juan",Ecuador,19007
0,ARG,"Montenegro, Jesus",Argentina,19300
0,ARG,"Montenegro, Marcos",Argentina,18122
0,SCO,"Montgomerie, Colin",Scotland,741
0,USA,"Montgomery, Taylor",United States,25442
0,RSA,"Moolman, Pieter",South Africa,15995
0,KOR,"Moon, Kyongjun",Korea - Republic of,13836
0,ENG,"Moore, Bradley",England,21854
0,ZAM,"Moore, Dayne",Zambia,15824
0,USA,"Moore, Ryan",United States,7489
0,USA,"Moore, Taylor",United States,21944
0,RSA,"Moore, Titch",South Africa,6312
0,RSA,"Moralee, Cameron",South Africa,21199
1,PUR,"Morales, Erick",Puerto Rico,14455
1,MEX,"Morales, Omar",Mexico,30891
1,IRL,"Moran, Robert",Ireland,28673
0,USA,"Morantes, Gustavo",United States,25443
0,AUS,"Morgan, Jediah",Australia,22738
0,CHI,"Morgan-Birke, Gabriel",Chile,20921
0,IRL,"Moriarty, Colm",Ireland,8163
0,USA,"Morikawa, Collin",United States,22085
0,USA,"Morin, Alan",United States,7836
0,USA,"Morris, Blake",United States,25870
0,BER,"Morris, Brian",Bermuda,29024
0,ENG,"Morrison, James",England,11061
0,SCO,"Morrison, Robbie",Scotland,21593
0,FRA,"Mory, Felix",France,25089
0,ESP,"Moscatel Nachshon, Joel",Spain,27815
0,AUS,"Moses, Troy",Australia,18094
0,RSA,"Mostert, Dylan",South Africa,24635
0,AUS,"Moules, Brad",Australia,17917
0,USA,"Mouw, William",United States,29770
0,RSA,"Mowat, Callum",South Africa,18153
0,IRL,"Moynihan, Gavin",Ireland,17585
0,CZE,"Mruzek, Filip",Czech Republic,14883
0,KEN,"Mudanyi, Edwin",Kenya,24519
0,USA,"Mueller, Jesse",United States,10622
0,USA,"Mueller, Kyle",United States,22045
1,ESP,"Mueller-Baumgart, Alvaro",Spain,27721
0,NZL,"Muir, Kieran",New Zealand,15890
0,USA,"Mulder, Mark",United States,25683
0,AUS,"Mullaney, Jordan",Australia,16967
0,IRL,"Mullarney, Ronan",Ireland,25476
0,USA,"Mullinax, Trey",United States,18761
0,RSA,"Mulroy, Garth",South Africa,8065
0,KOR,"Mun, Doyeob",Korea - Republic of,17386
0,USA,"Munch, Winton",United States,28589
0,COL,"Munoz, Sebastian",Colombia,20770
0,AUS,"Munro, Jack",Australia,17601
0,AUS,"Murdaca, Anthony",Australia,15167
0,AUS,"Murdoch, Jack",Australia,22958
0,IRL,"Murphy, John",Ireland,23413
0,IRL,"Murphy, Mark",Ireland,6906
0,USA,"Murphy, Sam",United States,30404
0,USA,"Murphy, Trevor",United States,12982
0,USA,"Murray, Grayson",United States,14655
0,ENG,"Murray, Tom",England,17077
0,AUS,"Murray, Zach",Australia,18155
0,USA,"Musselman, Cooper",United States,25318
0,ZAM,"Muthiya, Madalitso",Zambia,11035
0,USA,"Muttitt, David",United States,17744
0,RSA,"Mwandla, Siyanda",South Africa,22162
0,RSA,"Myburgh, Bryce",South Africa,24636
0,USA,"Na, Kevin",United States,7452
0,JPN,"Nabetani, Taichi",Japan,16464
0,MAS,"Nachimuthu, R.",Malaysia,6434
0,USA,"Naegel, Chris",United States,17345
0,JPN,"Nagano, Ryutaro",Japan,10523
0,JPN,"Nagano, Taiga",Japan,27093
0,USA,"Nagy, Matt",United States,14008
0,USA,"Nagy, Michael",United States,26142
0,RSA,"Naidoo, Dylan",South Africa,19429
0,JPN,"Nakai, Kento",Japan,15735
0,JPN,"Nakajima, Keita",Japan,21074
0,JPN,"Nakajima, Toru",Japan,12290
0,JPN,"Nakanishi, Naoto",Japan,11089
0,KEN,"Nandwa, Alfred",Kenya,19513
0,USA,"Naumec, Matthew",United States,26524
0,MAS,"Nazrin, Amir",Malaysia,19381
0,KEN,"Nduva, Daniel",Kenya,18243
0,RSA,"Ndwandwe, Lindani",South Africa,7076
0,USA,"NeSmith, Matthew",United States,16433
0,DEN,"Neergaard-Petersen, Rasmus",Denmark,23841
0,SCO,"Neil, Bradley",Scotland,18737
0,RSA,"Nel, Andre",South Africa,21200
0,RSA,"Nel, Colin",South Africa,9882
0,RSA,"Nel, Therion",South Africa,23528
0,AUT,"Nemecz, Lukas",Austria,13089
0,CAN,"Nesbitt, Drew",Canada,16492
0,RSA,"Nethunzwi, Musiwalo",South Africa,13730
1,USA,"Neuheisel, Joe",United States,29602
0,AUT,"Neumayer, Bernard",Austria,14678
0,USA,"Newcomb, Patrick",United States,16311
0,USA,"Newman, Dylan",United States,29502
0,RSA,"Ngcobo, Thabiso",South Africa,24639
0,KEN,"Ngigi, Simon",Kenya,12063
0,USA,"Nicholas, James",United States,27598
0,USA,"Nicklaus, Gary",United States,4787
0,SCO,"Nicol, Kris",Scotland,14922
0,USA,"Nido, Chris",Puerto Rico,23094
0,USA,"Niebrugge, Jordan",United States,18284
0,CHI,"Niemann, Joaquin",Chile,18079
0,RSA,"Nienaber, Wilco",South Africa,25889
1,USA,"Nieves, Roberto",Puerto Rico,28078
0,SWE,"Nilehn, Fredrik",Sweden,18515
0,SWE,"Nilsson, Ake",Sweden,9493
0,USA,"Nimmer, Bryson",United States,26013
0,THA,"Nirat, Chapchai",Thailand,9985
0,AUS,"Nisbet, Daniel",Australia,11823
0,JPN,"Nishiwaki, Mark",Japan,19058
0,AUS,"Nitties, James",Australia,7388
0,ENG,"Nixon, Matthew",England,15184
0,KEN,"Njoroge, Samuel",Kenya,26794
0,KEN,"Njuguna, Paul Musangi",Kenya,28132
0,KOR,"Noh, Seung-Yul",Korea - Republic of,11117
0,SWE,"Noren, Alex",Sweden,10419
0,SWE,"Norlander, Henrik",Sweden,11657
0,USA,"Norman, Brian",United States,18824
0,DEN,"Norret, Thomas",Denmark,6513
0,AUS,"Norris, Jason",Australia,5769
0,RSA,"Norris, Shaun",South Africa,7677
0,SWE,"Norrman, Vincent",Sweden,22535
0,RSA,"Nortje, Riekus",South Africa,15179
1,USA,"Norton, Noah",United States,26648
0,SUI,"Noseda, Alessandro",Switzerland,24951
0,USA,"Nottingham, William",United States,31119
0,USA,"Novak, Andrew",United States,23475
0,ARG,"Nunez, Augusto",Argentina,16796
0,SWE,"Nyfjall, David",Sweden,23622
1,USA,"Nygren, Cole",United States,24949
0,SWE,"Nyholm, Pontus",Sweden,25475
0,IRL,"O'Briain, Neil",Ireland,17820
0,IRL,"O'Brien, Eoin",Ireland,28674
1,USA,"O'Connell, Kevin",United States,9152
1,USA,"O'Dell, Sam",United States,19925
0,USA,"O'Hair, Sean",United States,7626
0,SCO,"O'Hara, Paul",Scotland,23707
0,AUS,"O'Hern, Nick",Australia,6100
0,RSA,"O'Kennedy, Hennie",South Africa,26477
0,USA,"O'Leary, John",United States,12254
0,ENG,"O'Loughlin, Daniel",England,25249
0,AUS,"O'Malley, Peter",Australia,660
0,USA,"O'Meara, Mark",United States,154
0,USA,"O'Neal, Timothy",United States,9890
0,SCO,"O'Neil, Conor",Scotland,20018
0,USA,"O'Neill, Chris",United States,22459
0,AUS,"O'Reilly, Callan",Australia,16968
0,RSA,"O'Riley, Dean",South Africa,13704
0,IRL,"O'Rourke, Conor",Ireland,22634
0,USA,"O'Toole, Casey",United States,18221
0,USA,"O'Toole, John",United States,21228
0,ENG,"Oakley, Jacob",England,25978
0,USA,"Oakley, Zac",United States,29503
0,USA,"Obecny II, Thadd",United States,30078
0,USA,"Oda, John",United States,15953
0,JPN,"Oda, Koumei",Japan,7940
0,KEN,"Odhiambo, David",Kenya,8750
0,NIG,"Odoh, Andrew",Niger,9893
1,USA,"Odom, Jr., Gregory",United States,28590
0,AUS,"Ogilvy, Geoff",Australia,5698
0,USA,"Ogletree, Andy",United States,27597
0,JPN,"Oiwa, Ryuichi",Japan,20761
0,KOR,"Ok, Taehoon",Korea - Republic of,21072
1,JPN,"Okada, Kohei",Japan,27331
0,USA,"Okamura, Garrett",United States,19354
0,KEN,"Okello, Jacob",Kenya,6572
0,USA,"Oland, Derek",United States,26339
0,ESP,"Olazabal, Jose Maria",Spain,3485
0,DEN,"Olesen, Thorbjorn",Denmark,13412
1,DOM,"Olivares, Marcel",Dominican Republic,16878
0,POR,"Oliveira, Francisco",Portugal,26611
0,NOR,"Olsen, Aksel Kristoffer",Norway,17749
0,USA,"Olsen, Zachary",United States,18252
0,USA,"Olson, Eddie",United States,15117
0,KEN,"Omondi, Matthew",Kenya,16096
0,KEN,"Omuli, Tony",Kenya,17159
0,SIN,"Ong, Marc",Singapore,16105
0,JPN,"Onishi, Kaito",Japan,25263
1,JPN,"Ono, Taisuke",Japan,27868
0,KEN,"Ooko Obura, Erick",Kenya,19514
0,RSA,"Oosthuizen, Louis",South Africa,7672
0,KEN,"Opati, David",Kenya,15289
0,USA,"Oppenheim, Rob",United States,8002
0,USA,"Organisak, Matt",United States,29829
0,ESP,"Oriol, Pedro",Spain,10248
0,USA,"Ormand, Robby",United States,16137
0,AUS,"Ormsby, Wade",Australia,7532
0,ENG,"Orrin, Max",England,17903
0,MEX,"Ortiz Becerra, Alvaro",Mexico,26190
0,MEX,"Ortiz, Carlos",Mexico,14735
0,ITA,"Ortolani, Michele",Italy,20845
0,USA,"Osborn, Garrett",United States,12848
0,USA,"Osborne, Ollie",United States,26912
0,USA,"Oshrine, Matt",United States,25032
1,USA,"Ota, Tyler",United States,24339
0,ESP,"Otaegui, Adrian",Spain,14975
0,ESP,"Otaegui, Javier",Spain,23241
0,MAS,"Othman, Sukree",Malaysia,8611
0,JPN,"Otsuki, Tomoharu",Japan,12377
0,USA,"Otte, Preston",United States,15776
0,RSA,"Otto, Hennie",South Africa,5942
0,USA,"Overstreet, Mason",United States,25133
0,USA,"Overton, Jeff",United States,10498
0,DEN,"Ovesen, Martin",Denmark,19847
0,USA,"Owen, Jake",United States,24907
1,USA,"Owens, Boyd",United States,29303
0,NZL,"Paddison, Gareth",New Zealand,6397
0,USA,"Page, Carter",United States,23476
0,PHI,"Pagunsan, Juvic",Philippines,8615
0,ENG,"Paisley, Chris",England,14844
0,USA,"Pak, John",United States,27820
1,BER,"Palanyandi, Damian",Bermuda,29025
0,CZE,"Palenik, Stefan",Czech Republic,13392
0,ENG,"Palmer, Andrew",England,27660
0,USA,"Palmer, Blake",United States,23477
0,RSA,"Palmer, Michael",South Africa,21201
0,USA,"Palmer, Ryan",United States,7820
0,USA,"Palonis, Rick",United States,25863
0,SWE,"Palson, Felix",Sweden,20871
0,AUS,"Pampling, Rod",Australia,5668
0,TPE,"Pan, C.T.",Chinese Taipei,15475
0,USA,"Paolini, Brinson",United States,17638
0,USA,"Paolucci, Anthony",United States,15207
0,AUS,"Papadatos, Dimitrios",Australia,15168
0,CAN,"Papineau, Etienne",Canada,25567
0,ITA,"Paratore, Renato",Italy,16549
0,IND,"Parikh, Varun",India,26137
0,KOR,"Park, Baejong",Korea - Republic of,17938
0,KOR,"Park, Eunshin",Korea - Republic of,13221
0,KOR,"Park, Hyowon",Korea - Republic of,12277
0,KOR,"Park, Jin",Korea - Republic of,7362
0,KOR,"Park, Sanghyun",Korea - Republic of,10086
0,KOR,"Park, Sung Joon",Korea - Republic of,14565
0,KOR,"Park, Sungkug",Korea - Republic of,15550
0,USA,"Parker, Chase",United States,22046
0,ENG,"Parry, John",England,13764
1,USA,"Parziale, Matt",United States,24551
0,ESP,"Pastor Lopez, Jacobo",Spain,15806
0,ESP,"Pastor Rufian, Victor",Spain,24133
0,USA,"Pastore, David",United States,19593
0,USA,"Patel, Bhavik",United States,16107
0,THA,"Pattaropong, Poom",Thailand,22906
0,GER,"Paul, Jeremy",Germany,22087
0,GER,"Paul, Yannik",Germany,19898
0,ITA,"Pavan, Andrea",Italy,12177
0,FRA,"Pavon, Matthieu",France,19960
0,CZE,"Pavoucek, Dominik",Czech Republic,19716
0,USA,"Peaper, Brant",United States,18540
0,NZL,"Pearce, Daniel",New Zealand,16933
0,USA,"Pearce, Shane",United States,28310
0,USA,"Pearce, Tim",United States,28325
0,BER,"Pearman, Dwayne",Bermuda,11939
1,CHN,"Peicheng, Chen",China,24710
0,MRI,"Pellegrin, Pierre",Namibia,25886
0,DOM,"Pena, Rhadames",Dominican Republic,16881
0,FRA,"Pendaries, Adrien",France,25326
0,CAN,"Pendrith, Taylor",Canada,17780
0,ENG,"Penge, Marco",England,22465
0,SWZ,"Pennington, James",Swaziland,24641
0,RSA,"Pepler, Gerhard",South Africa,25530
0,ENG,"Pepperell, Eddie",England,15113
0,AUS,"Percy, Cameron",Australia,5874
0,MEX,"Pereda, Raul",Mexico,19620
0,USA,"Pereira, Corey",United States,19955
0,CHI,"Pereira, Mito",Chile,19455
0,SRI,"Perera, Mithun",Sri Lanka,14261
0,USA,"Perez, Pat",United States,6762
0,FRA,"Perez, Victor",France,20730
0,USA,"Perkins, David",United States,28587
0,USA,"Perras, Michael",United States,26109
0,FRA,"Perrier, Damien",France,12661
0,ITA,"Perrino, Tommaso",Italy,27915
0,USA,"Perritt, David",United States,27483
0,AUS,"Perry, Dylan",Australia,17066
0,USA,"Perry, Kenny",United States,604
0,NZL,"Perry, Mathew",New Zealand,15894
0,USA,"Perry, Rod",United States,8263
0,USA,"Petefish, Christopher",United States,25391
0,RSA,"Petersen, Derick",South Africa,10883
0,USA,"Peterson, John",United States,15611
0,USA,"Peterson, Paul",United States,16341
0,SWE,"Petersson, Robin",Sweden,23029
1,USA,"Petronzio, Nathan",United States,29915
0,ENG,"Petrozzi, Gian-Marco",England,24012
0,SWE,"Pettersson, Carl",Sweden,7048
0,USA,"Pettit, Turk",United States,28571
0,ISL,"Petursson, Bjarki",Iceland,22347
0,IRL,"Phelan, Kevin",Ireland,14702
0,USA,"Phillips, Chandler",United States,27164
0,ENG,"Phillips, Reece",England,20243
0,USA,"Phillips, Trent",United States,26913
0,USA,"Phipps, Anthony",United States,27965
0,MON,"Piaget, Sandro",Monaco,11351
1,THA,"Piamkulvanich, Ashita",Thailand,29335
0,USA,"Picanso, Matthew",United States,23479
0,USA,"Pierce, Brandon",United States,28135
0,USA,"Piercy, Scott",United States,7899
0,BEL,"Pieters, Thomas",Belgium,13944
0,ESP,"Pigem, Carlos",Spain,13885
0,USA,"Pigman, Kenny",United States,22916
0,AUS,"Pike, Aaron",Australia,10828
0,USA,"Pilgrim, Kyle",United States,21898
0,AUS,"Pilkadaris, Terry",Australia,6334
0,WAL,"Pilkington, Mark",Wales,6285
0,USA,"Piller, Martin",United States,13760
0,USA,"Pinckney, Scott",United States,15477
0,FRA,"Pineau, Pierre",France,20900
0,USA,"Piot, James",United States,29230
0,RSA,"Pistorius, Albert",South Africa,10791
0,THA,"Pittayarat, Panuphol",Thailand,14133
0,ENG,"Plant, Alfie",England,22499
0,ENG,"Plumb, Thomas",England,26984
0,USA,"Plunkett, Marcus",United States,29716
0,SIN,"Poh, Johnson",Singapore,12719
0,USA,"Points, D.A.",United States,6761
0,DEN,"Poke, Benjamin",Denmark,20244
0,USA,"Polender, Connor",United States,31118
0,USA,"Polland, Ben",United States,20344
0,USA,"Poncino, Vinnie",United States,10987
1,USA,"Ponich, Cole",United States,27601
0,RSA,"Poonan, Adriel",South Africa,23529
0,USA,"Pope, Andy",United States,14127
1,USA,"Pope, Cayden",United States,29190
0,ENG,"Poppleton, Nicholas",England,25587
0,NED,"Porsius, Davey",Netherlands,24417
0,ENG,"Porteous, Garrick",England,16400
0,RSA,"Porteous, Haydn",South Africa,15866
0,USA,"Porter, Charles",United States,30654
0,AUS,"Porter, Ewan",Australia,7485
0,ESP,"Portillo, Angel Hidalgo",Spain,24127
0,CZE,"Pospisil, Michal",Czech Republic,14088
0,USA,"Poston, J.T.",United States,21554
1,RSA,"Potgieter, Aldrich",South Africa,27900
0,USA,"Potter Jr, Ted",United States,8769
0,ENG,"Poulter, Ian",England,1435
0,AUS,"Power Horan, Tom",Australia,18096
1,IRL,"Power, Mark",Ireland,24050
0,IRL,"Power, Seamus",Ireland,10104
0,AUT,"Prader, Clemens",Austria,7922
0,FIJ,"Prakash, Roneel",Fiji,25428
0,THA,"Prakongvech, Settee",Thailand,18236
0,IND,"Prasad, Arjun",India,21392
0,AUS,"Pratt, Kieran",Australia,13676
0,AUS,"Pratt, Kieren",Australia,26024
0,RSA,"Premlall, Yurav",South Africa,25890
0,USA,"Price, Archer",United States,25182
0,AUS,"Price, Aron",Australia,9772
0,WAL,"Price, Phillip",Wales,4739
0,USA,"Pride, Dicky",United States,5467
0,USA,"Pridey, Matt",United States,26867
0,RSA,"Prinsloo, Jaco",South Africa,18204
0,USA,"Proehl, Chad",United States,13274
0,USA,"Proveaux, Caleb",United States,28650
0,USA,"Proveaux, Cody",United States,16229
0,AUS,"Proverbs, Blake",Australia,18157
0,USA,"Prugh, Alex",United States,12339
0,SVK,"Puchmelter, Adam",Slovakia,22208
0,ESP,"Puig Currius, David",Spain,28984
0,FIN,"Pulkkanen, Tapio",Finland,13139
0,DOM,"Pumarol, Guillermo",Dominican Republic,15903
0,USA,"Purcea, Anthony",United States,30807
0,IRL,"Purcell, Conor",Ireland,25963
